id,english,translation
0x8F8BFFBD,"Authorized Personnel Only","관계자 외 출입 금지"
0x8F8CFFFB,"To Main Atrium","중앙홀 방면"
0x8F8CFFFC,"Authorized Personnel Only","관계자 외 출입 금지"
0x8F8E003A,"MA Hall Storage","채굴 관리부 복도 보관실"
0x8F8E003B,"Authorized Personnel Only","관계자 외 출입 금지"
0x8F8F0079,"Return to Hall","복도로 돌아가기"
0x8F8F007A,"Do not remove items without authorization","허가 없이 물품을 반출하지 마십시오"
0x8F9000B8,"Mining Admin Room","채굴 관리실"
0x8F9000B9,"Authorized Personnel Only","관계자 외 출입 금지"
0x8F9100F7,"To Main Atrium","중앙홀 방면"
0x8F9100F8,"Please de-rez before returning to Main Atrium","중앙홀로 돌아가기 전에 디레즈하십시오"
0x90060E41,"MA Storage Room B","채굴 관리부 보관실 B"
0x90060E42,"Authorized Personnel Only","관계자 외 출입 금지"
0x90070E80,"Mining Admin Room","채굴 관리실"
0x90070E81,"Authorized Personnel Only","관계자 외 출입 금지"
0x90080EBF,"MA Storage Room C","채굴 관리부 보관실 C"
0x90080EC0,"Authorized Personnel Only","관계자 외 출입 금지"
0x90090EFE,"MA Computer Room","채굴 관리부 컴퓨터실"
0x90090EFF,"Beware: Elevated Electromagnetism","주의: 전자기 수치 상승"
0x900A0F3D,"Mining Admin Room","채굴 관리실"
0x900A0F3E,"Authorized Personnel Only","관계자 외 출입 금지"
0x900AF74E,"Mindless Prey","생각 없는 먹잇감"
0x900B0F7C,"MA Storage Room D","채굴 관리부 보관실 D"
0x900B0F7D,"Authorized Personnel Only","관계자 외 출입 금지"
0x900C0FBB,"MA Computer Room","채굴 관리부 컴퓨터실"
0x900C0FBC,"Beware: Elevated Electromagnetism","주의: 전자기 수치 상승"
0x900D0FFA,"To Main Atrium","중앙홀 방면"
0x900D0FFB,"Authorized Personnel Only","관계자 외 출입 금지"
0x900E1039,"To Ship Systems Room","우주선 시스템실 방면"
0x900E103A,"Authorized Personnel Only","관계자 외 출입 금지"
0x900F1078,"To Main Atrium","중앙홀 방면"
0x900F1079,"Authorized Personnel Only","관계자 외 출입 금지"
0x9057F979,"Lab Rat","실험용 쥐"
0x90841DC2,"SS Storage A","우주선 시스템 보관실 A"
0x90841DC3,"Authorized Personnel Only","관계자 외 출입 금지"
0x90851E01,"Return to Hall","복도로 돌아가기"
0x90851E02,"Do not remove items without authorization","허가 없이 물품을 반출하지 마십시오"
0x90861E40,"Ship Systems","우주선 시스템"
0x90861E41,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x90871E7F,"To Main Atrium","중앙홀 방면"
0x90871E80,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x9087A3F0,"LARGE MED PACK\nSchematic Acquired\nDownload at the Store","대형 회복제\n설계도 획득\n상점에서 다운로드"
0x90881EBE,"To Main Atrium","중앙홀 방면"
0x90881EBF,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x90891EFD,"To Comm Array and Exterior Access","통신배열 및 외부 출입구 방면"
0x90891EFE,"Authorized Personnel Only","관계자 외 출입 금지"
0x908A1F3C,"To Main Atrium","중앙홀 방면"
0x908A1F3D,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x908B1F7B,"Ship Exterior Access","우주선 외부 출입구"
0x908B1F7C,"WARNING: Extreme Danger!","경고: 극도로 위험!"
0x908C1FBA,"Return to Hall","복도로 돌아가기"
0x908C1FBB,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x908D1FF9,"Storage Room 47","보관실 47"
0x908D1FFA,"Authorized Personnel Only","관계자 외 출입 금지"
0x9097E10B,"RECOVERED FILE\nPersonal Log: Dr. G. Abernathy, automated transcript\n(Restricted access - Maximum encryption)\n\nDay three of quarantine for the former Drs. Clifton and Hogan. The infection is spreading quickly through Dr. Clifton. Dr. Hogan appears unaffected at this time.\n\n","복구된 파일\n개인 기록: G. 애버내시 박사, 자동 녹취록\n(접근 제한 - 최고 수준 암호화)\n\n전직 클리프턴 박사와 호건 박사의 격리 3일차. 클리프턴 박사의 몸에서 감염이 빠르게 퍼지고 있다. 호건 박사는 현재로서는 영향을 받지 않은 것으로 보인다.\n\n"
0x90BC86E6,"PLASMA ENERGY","플라즈마 에너지"
0x90D584B8,"Replace the Damaged Tram","파손된 전동차를 교체하라"
0x90D91FB9,"TRAM DATABOARD","전동차 데이터보드"
0x90E0EFCE,"Ericka Sykes","Ericka Sykes"
0x91022D43,"Ship Exterior Access","우주선 외부 출입구"
0x91022D44,"WARNING: Extreme Danger!","경고: 극도로 위험!"
0x91032D82,"Return to Hall","복도로 돌아가기"
0x91032D83,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x91042DC1,"Ship Exterior Access Airlock","우주선 외부 출입구 밀폐실"
0x91042DC2,"WARNING: Extreme Danger!  Confirm grav boot operation!","경고: 극도로 위험!  중력 부츠 작동을 확인하십시오!"
0x91052E00,"To Comm Array","통신배열 방면"
0x91052E01,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x91062E3F,"Return to Hall","복도로 돌아가기"
0x91062E40,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x91072E7E,"To Comm Array","통신배열 방면"
0x91072E7F,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x91082EBD,"To Comm Array","통신배열 방면"
0x91082EBE,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x91092EFC,"Return to Hall","복도로 돌아가기"
0x91092EFD,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x910A2F3B,"To Comm Array","통신배열 방면"
0x910A2F3C,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x910B2F7A,"Return to Hall","복도로 돌아가기"
0x910B2F7B,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x91118A73,"Music Volume","음악 음량"
0x9118022D,"Epic Tier 3 Engineer","에픽 3티어 엔지니어"
0x91746FE5,"Pick Up","줍기"
0x91803CC4,"To Comm Array","통신배열 방면"
0x91803CC5,"Warning: Sensitive Equipment!","경고: 민감한 장비!"
0x91813D03,"Return to Hall","복도로 돌아가기"
0x91813D04,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x91823D42,"To ADS Cannon 48","ADS 캐논 48 방면"
0x91823D43,"Authorized Personnel Only","관계자 외 출입 금지"
0x91833D81,"Return to Hall","복도로 돌아가기"
0x91833D82,"Remember to Sync Your RIG","RIG 동기화를 잊지 마십시오"
0x91843DC0,"ADS Cannon 48","ADS 캐논 48"
0x91843DC1,"Authorized Personnel Only","관계자 외 출입 금지"
0x91CFB6F0,"//new game","// 새 게임"
0x9224A22B,"A.K. and Suhad Khayyat for their endless support","끝없는 지지를 보내 준 A.K. and Suhad Khayyat"
0x9224A22C,"Aisha, My Family, and my fat cat IMO!","Aisha, 가족, 그리고 우리 뚱냥이 IMO!"
0x9224A22D,"Alex Liberman","Alex Liberman"
0x9224A22E,"Alex Sue and Tony Tran","Alex Sue and Tony Tran"
0x9224A22F,"Alexandre Caldeira","Alexandre Caldeira"
0x9224A230,"Alia Moore","Alia Moore"
0x9224A231,"AlyCat and DaisyDog","AlyCat and DaisyDog"
0x9224A232,"Amanda & Jackson Holt","Amanda & Jackson Holt"
0x9224A233,"Andrea Smidova","Andrea Smidova"
0x92F4201E,"LEVEL 1 SUIT","레벨 1 보호복"
0x92F4A696,"GOLD SEMICONDUCTOR","금 반도체"
0x92F59803,"Cancel (logs/menus)","취소 (기록/메뉴)"
0x9325536C,"Credits_Title","Credits_Title"
0x9325536D,"Credits_Production","Credits_Production"
0x9325536E,"Credits_Blank_Line","Credits_Blank_Line"
0x9325536F,"Credits_ExecP","Credits_ExecP"
0x93255370,"Credits_SrDD","Credits_SrDD"
0x93255371,"Credits_CreativeD","Credits_CreativeD"
0x93255372,"Credits_ArtD","Credits_ArtD"
0x93255373,"Credits_ProductionD","Credits_ProductionD"
0x93255374,"Credits_AudioD","Credits_AudioD"
0x9331D7B1,"Activate decon system.","오염 제거 시스템을 작동하라."
0x934A7EB9,"This will upgrade your MINE by %g pts.","지뢰가 %g 포인트 업그레이드됩니다."
0x9351410E,"SHOOTING RANGE CONTROLS","사격장 조종"
0x935B4975,"High energy mineral cutter.","고에너지 광물 절단기."
0x9366C897,"FIND THE MARKER","마커를 찾아라"
0x939299C2,"Welcome to the Hydroponics Deck","재배구역 갑판에 오신 것을 환영합니다"
0x939299C3,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x93939A01,"Tram Station","정거장"
0x93939A02,"Thank you for visiting the Hydroponics Deck","재배구역 갑판을 방문해 주셔서 감사합니다"
0x93949A40,"Elevator to Grow Decks","성장 갑판행 엘리베이터"
0x93949A41,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x93959A7F,"To Tram Station","정거장 방면"
0x93959A80,"Thank you for visiting the Hydroponics Deck","재배구역 갑판을 방문해 주셔서 감사합니다"
0x93969ABE,"To Growth Areas","성장 구역 방면"
0x93969ABF,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x93979AFD,"To Tram Station","정거장 방면"
0x93979AFE,"Thank you for visiting the Hydroponics Deck","재배구역 갑판을 방문해 주셔서 감사합니다"
0x93989B3C,"Atmosphere Control","대기 조절실"
0x93989B3D,"Certified Oxygen Technicians only","인증된 산소 기술자 전용"
0x93999B7B,"To Tram Station","정거장 방면"
0x93999B7C,"Thank you for visiting the Hydroponics Deck","재배구역 갑판을 방문해 주셔서 감사합니다"
0x939A9BBA,"To West Grow Chamber","서쪽 성장실 방면"
0x939A9BBB,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x93C43DC0,"Sorry, Isaac, I couldn't let him go through with it. I suppose I should thank him for finding the Marker. We even managed without help from the USM Valor... Thank you for helping me find it, by the way. My department's been looking for this place for a long time. See, what Kyne didn't know was, it was the government's mess to begin with. This whole planet is one big experiment.","미안해, 아이작. 그자가 그 일을 끝까지 하게 둘 수는 없었어. 마커를 찾아 준 건 그자에게 고마워해야겠지. USM 밸러의 도움도 없이 해냈으니까… 그건 그렇고, 마커 찾는 걸 도와줘서 고마워. 우리 부서는 오랫동안 이곳을 찾고 있었거든. 카인이 몰랐던 게 있는데, 애초에 이건 정부가 저질러 놓은 일이었어. 이 행성 전체가 하나의 거대한 실험이야."
0x93C43DC1,"The Marker? This ""divine relic""? Made by man.  They reverse-engineered it a couple of hundred years ago from the REAL Marker, a true alien artifact recovered on Earth.  They dug it up, studied it, and made it their own. Then they brought it to Aegis 7, and activated it.  And you've seen the result.  The stuff of nightmares. They sealed the system, and no one would have been the wiser.","마커? 이 ""신성한 유물""이? 인간이 만든 거야. 지구에서 발굴된 진짜 외계 유물인 진짜 마커를 몇백 년 전에 역설계해서 만든 거지. 그걸 파내고, 연구하고, 자기들 것으로 만들었어. 그리고 이지스 7로 가져와서 작동시켰지. 그 결과는 너도 봤잖아. 악몽 그 자체. 그들은 이 항성계를 봉쇄했고, 아무도 알아채지 못했을 거야."
0x93C43DC2,"But then CEC blunders in and starts tearing the planet apart.  The experiment was still alive.  Kyne was right about the Hive Mind.  The Marker would contain it...but that doesn't matter now, does it?  I have the Marker, and this entire system can go to hell. For what it's worth, you did a great job, Isaac. See you around... Or maybe not.","그런데 CEC가 멋모르고 끼어들어서 행성을 뜯어내기 시작한 거지. 실험은 아직 살아 있었어. 하이브 마인드에 대해서는 카인이 옳았어. 마커가 그걸 억누를 수 있었을 테니까… 하지만 이제 그건 상관없잖아, 안 그래? 마커는 내 손에 있고, 이 항성계 전체는 지옥에나 떨어지라지. 어쨌든, 넌 정말 훌륭하게 해냈어, 아이작. 또 보자… 아니면 못 보거나."
0x93C8C67A,"ALL OBJECTIVES\nCOMPLETE","모든 목표\n완료"
0x93CBB707,"EAC Game Lab","EAC Game Lab"
0x93F8CC87,"Is Kendra right...am I losing my mind...?  Nicole was dead this entire time.  A hallucination created by the Marker.  This whole time, it was the Marker pushing me to return it to the planet.  It's sentient...alive in some way.  And now Kendra has it again.  I've got to get back to the shuttle and get off of the planet before the chunk smashes into it!","켄드라 말이 맞는 걸까… 내가 미쳐 가는 걸까…? 니콜은 줄곧 죽어 있었다. 마커가 만들어 낸 환각이었다. 지금까지 줄곧 날 몰아붙여 마커를 행성으로 돌려놓게 한 것은 마커 자신이었다. 마커는 지각이 있다… 어떤 식으로든 살아 있다. 그리고 이제 켄드라가 다시 그걸 가져갔다. 그 파편이 행성에 충돌하기 전에 우주선으로 돌아가 행성을 벗어나야 한다!"
0x940FA904,"West Grow Chamber","서쪽 성장실"
0x940FA905,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x9410A943,"To Atmosphere Control","대기 조절실 방면"
0x9410A944,"No foreign plant matter allowed","외부 식물 반입 금지"
0x9411A982,"Elevator to Upper Levels","위층행 엘리베이터"
0x9411A983,"Authorized Personnel Only","관계자 외 출입 금지"
0x9412A9C1,"Elevator to Upper Levels","위층행 엘리베이터"
0x9412A9C2,"Authorized Personnel Only","관계자 외 출입 금지"
0x9413AA00,"Inner Greenhouse A","내부 온실 A"
0x9413AA01,"Warning:  Fragile Plant Life","경고:  연약한 식물"
0x9414AA3F,"Inner Greenhouse A","내부 온실 A"
0x9414AA40,"Warning:  Fragile Plant Life","경고:  연약한 식물"
0x9415AA7E,"To Refrigeration West","서쪽 냉동실 방면"
0x9415AA7F,"Authorized Personnel Only","관계자 외 출입 금지"
0x9416AABD,"Hydroponics Control","재배구역 통제실"
0x9416AABE,"Authorized Personnel Only","관계자 외 출입 금지"
0x9417AAFC,"West Grow Chamber","서쪽 성장실"
0x9417AAFD,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x9418AB3B,"East Grow Chamber","동쪽 성장실"
0x9418AB3C,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x948DB885,"West Grow Chamber","서쪽 성장실"
0x948DB886,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x948EB8C4,"To Refrigeration West","서쪽 냉동실 방면"
0x948EB8C5,"Authorized Personnel Only","관계자 외 출입 금지"
0x948FB903,"To West Grow Chamber","서쪽 성장실 방면"
0x948FB904,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x9490B942,"To Refrigeration West","서쪽 냉동실 방면"
0x9490B943,"Authorized Personnel Only","관계자 외 출입 금지"
0x9491B981,"To West Grow Chamber","서쪽 성장실 방면"
0x9491B982,"Reset gravity boots","중력 부츠를 재설정하십시오"
0x9492B9C0,"Refrigeration West","냉동실 서쪽"
0x9492B9C1,"Confirm gravity boot function and sync RIG","중력 부츠 작동을 확인하고 RIG를 동기화하십시오"
0x9493B9FF,"To West Grow Chamber","서쪽 성장실 방면"
0x9493BA00,"Reset gravity boots","중력 부츠를 재설정하십시오"
0x9494BA3E,"Refrigeration West","냉동실 서쪽"
0x9494BA3F,"Confirm gravity boot function and sync RIG","중력 부츠 작동을 확인하고 RIG를 동기화하십시오"
0x9495BA7D,"Air Filtration Room","공기 여과실"
0x9495BA7E,"WARNING: EXTREME HEAT","경고: 극고온"
0x9496BABC,"To Refrigeration West","서쪽 냉동실 방면"
0x9496BABD,"Confirm gravity boot function and sync RIG","중력 부츠 작동을 확인하고 RIG를 동기화하십시오"
0x949C780D,"CAPTAIN'S RIG","선장의 RIG"
0x950BC806,"Exit to West Grow Chamber","서쪽 성장실 출구"
0x950BC807,"Authorized Personnel Only","관계자 외 출입 금지"
0x950CC845,"Air Filtration Room","공기 여과실"
0x950CC846,"WARNING: EXTREME HEAT","경고: 극고온"
0x950DC884,"Exit to West Grow Chamber","서쪽 성장실 출구"
0x950DC885,"Authorized Personnel Only","관계자 외 출입 금지"
0x950EC8C3,"To Air Filtration Room","공기 여과실 방면"
0x950EC8C4,"Authorized Personnel Only","관계자 외 출입 금지"
0x950FC902,"To East Grow Chamber","동쪽 성장실 방면"
0x950FC903,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x9510C941,"East Grow Chamber","동쪽 성장실"
0x9510C942,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x9511C980,"To Atmosphere Control","대기 조절실 방면"
0x9511C981,"No foreign plant matter allowed","외부 식물 반입 금지"
0x9512C9BF,"Elevator to Upper Levels","위층행 엘리베이터"
0x9512C9C0,"Authorized Personnel Only","관계자 외 출입 금지"
0x9513C9FE,"Elevator to Upper Levels","위층행 엘리베이터"
0x9513C9FF,"Authorized Personnel Only","관계자 외 출입 금지"
0x9514CA3D,"Inner Greenhouse B","내부 온실 B"
0x9514CA3E,"Warning:  Fragile Plant Life","경고:  연약한 식물"
0x955284C6,"Production Designer","프로덕션 디자이너"
0x9589D787,"Inner Greenhouse B","내부 온실 B"
0x9589D788,"Warning:  Fragile Plant Life","경고:  연약한 식물"
0x958AD7C6,"To Refrigeration East","동쪽 냉동실 방면"
0x958AD7C7,"Authorized Personnel Only","관계자 외 출입 금지"
0x958BD805,"East Grow Chamber","동쪽 성장실"
0x958BD806,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x958CD844,"To Refrigeration East","동쪽 냉동실 방면"
0x958CD845,"Authorized Personnel Only","관계자 외 출입 금지"
0x958DD883,"East Grow Chamber","동쪽 성장실"
0x958DD884,"Please,  our plant life is fragile.  Decontaminated Personnel Only","주의해 주십시오,  식물들은 연약합니다.  오염 제거된 인원만 출입"
0x958ED8C2,"To Refrigeration East","동쪽 냉동실 방면"
0x958ED8C3,"Authorized Personnel Only","관계자 외 출입 금지"
0x958FD901,"To East Grow Chamber","동쪽 성장실 방면"
0x958FD902,"Authorized Personnel Only","관계자 외 출입 금지"
0x9590D940,"Refrigeration East","냉동실 동쪽"
0x9590D941,"Confirm gravity boot function and sync RIG","중력 부츠 작동을 확인하고 RIG를 동기화하십시오"
